id,name,team,has_data
5030382c-7aeb-4432-ae0b-d6f1915304f5,佐藤輝明,阪神タイガース,True
056d59a5-4f99-4c78-938a-8bde8699acbd,渡邉諒,阪神タイガース,True
fdcf4969-0c00-47c1-b491-717f07a3f946,北條史也,阪神タイガース,True
726f3459-ebfd-486e-b2ac-0103d28f8ec4,ジェフリー・マルテ,阪神タイガース,True
a1741262-392d-4dd8-98a8-226bd5423468,糸原健斗,阪神タイガース,True
a5ac9119-30cf-4d96-8c8f-058453ba2749,小幡竜平,阪神タイガース,True
bed91f44-ae94-439e-a70c-5fcdf2ba337a,髙濱祐仁,阪神タイガース,True
6b2564ea-c5a7-49be-92f5-c63e8da0ee48,遠藤成,阪神タイガース,False
dd69faa2-50e6-4032-87bc-da4fb5a8ef6d,中野拓夢,阪神タイガース,True
7e8782dc-1c63-4911-b418-161a52e25fc1,陽川尚将,阪神タイガース,True
02c8eb68-0730-4c7e-81c7-67f7cdfeb0ff,植田海,阪神タイガース,True
82864989-a6b5-40b5-8cfa-857a36c6c023,髙寺望夢,阪神タイガース,True
06bff050-f6a3-407e-af7a-0980ec8f0624,アデルリン・ロドリゲス,阪神タイガース,True
eeede423-2bef-4e24-86f6-33876954cb86,原口文仁,阪神タイガース,True
ede6e4c2-3fb0-4e12-a8ec-a9af853a91ee,近本光司,阪神タイガース,True
f487aea7-3f5c-4b48-b102-2caa6abd500f,糸井嘉男,阪神タイガース,True
4ec007af-2898-4e50-b5c1-ad79c4508985,髙山俊,阪神タイガース,True
a095597a-7824-48bc-b20b-2b080c672c32,メル・ロハス・ジュニア,阪神タイガース,True
80e536a6-7bda-4176-8889-a19b06000a95,井上広大,阪神タイガース,True
46fffebd-8d62-4b5c-9574-a1edcf0e7b37,島田海吏,阪神タイガース,True
c1b3f8b7-00f4-49db-bd0e-e245ebf410fb,前川右京,阪神タイガース,False
bb7ebc1e-d207-4b9b-ae76-191e24437254,豊田寛,阪神タイガース,True
b45138f8-ecbd-4d3b-8b2a-9c49466c74b8,板山祐太郎,阪神タイガース,True
db52583c-5eb5-4907-9720-4a286165bd90,小野寺暖,阪神タイガース,True
8949032b-1cfc-4fd7-89ba-7f2c41233a04,大野奨太,中日ドラゴンズ,True
4b29f5e5-5cb7-4c76-955d-5431833dcb72,木下拓哉,中日ドラゴンズ,True
7353961a-66f0-435c-bccf-1306676d7bae,山下斐紹,中日ドラゴンズ,True
fb14e8cc-05db-411c-bd68-4169f265ab33,味谷大誠,中日ドラゴンズ,False
2f6d5204-9c6c-40f1-9679-23c76d788baf,郡司裕也,中日ドラゴンズ,True
34f1eb38-1ceb-426c-9a98-32ca0c87e0a0,アリエル・マルティネス,中日ドラゴンズ,True
d4c38ab9-64a9-4413-a26d-18dd4ca8e8c5,石橋康太,中日ドラゴンズ,True
8f272219-87fd-4bfc-a1c2-bd1a32184a76,桂依央利,中日ドラゴンズ,True
3b8931be-d36d-400e-93a4-139f3e04a8d6,高松渡,中日ドラゴンズ,True
899e4326-7563-4ddd-9a03-c5068d42ecbe,京田陽太,中日ドラゴンズ,True
39a8820f-73df-43f9-b9ee-b6a4ec67e0c2,石川昂弥,中日ドラゴンズ,True
20d7d746-3c5b-44dc-bba1-5b8a5d896f98,高橋周平,中日ドラゴンズ,True
67a13534-1116-4ae8-a6d2-2ae8ad5b3ee3,阿部寿樹,中日ドラゴンズ,True
2b1ec3bb-2b8c-4ca4-848d-47958cb349cf,石垣雅海,中日ドラゴンズ,True
f4c0b730-4210-4299-89e0-0ebfab7d6496,三ツ俣大樹,中日ドラゴンズ,True
90e68200-ba5c-40c1-b6cf-2ad660c08a4d,土田龍空,中日ドラゴンズ,True
fc0f7bde-68ef-4568-acc9-1fe610680e46,溝脇隼人,中日ドラゴンズ,True
d6e024bc-e685-482c-a2a9-7f86b5e83a2f,福田永将,中日ドラゴンズ,True
b3d7f750-2069-46ba-9d6e-87a82c6ecfb4,星野真生,中日ドラゴンズ,False
13419788-8a55-4ba2-963f-7fd57832b191,堂上直倫,中日ドラゴンズ,True
a18328bc-1a6e-45bd-89c2-8568b6f8717c,ダヤン・ビシエド,中日ドラゴンズ,True
7cf94f63-2444-44a7-9da1-8d5f35d5a7aa,ペドロ・レビーラ,中日ドラゴンズ,True
ff42706f-ec77-4f85-8c49-59be96c5a977,ルーク・ワカマツ,中日ドラゴンズ,True
5dcd6913-1025-450b-b633-149bccbcfd33,後藤駿太,中日ドラゴンズ,True
2f9976f1-9fda-476e-88c4-9f9fb683251e,鵜飼航丞,中日ドラゴンズ,True
eff1a791-3afe-4b13-9763-69d9a1a2edc9,平田良介,中日ドラゴンズ,True
f173088b-8597-4333-b988-03ec6d19c9c9,大島洋平,中日ドラゴンズ,True
73adb9ef-a5e9-4f7b-a0ed-7f6b97e3b5af,福留孝介,中日ドラゴンズ,True
e53b4a96-e0c0-4c8d-9ccd-2778ed70fd89,福元悠真,中日ドラゴンズ,True
b1616094-baac-42ec-ac70-6533096bdc9f,三好大倫,中日ドラゴンズ,True
968c9bfe-343f-49b2-89c1-b8a5a7239839,渡辺勝,中日ドラゴンズ,True
3eaf9a46-b703-421c-a635-a9d9ea47849b,ブライト健太,中日ドラゴンズ,False
e76cec72-659e-44e8-883a-617cb6c2d707,伊藤康祐,中日ドラゴンズ,True
ab7730ad-cd6c-4765-949b-a58ba1689b67,滝野要,中日ドラゴンズ,True
50e7aa10-09a7-4cb1-ae2c-acce72b56e09,加藤翔平,中日ドラゴンズ,True
18498205-2cc8-434a-be99-00ed4fa8b50f,岡林勇希,中日ドラゴンズ,True
7dbace48-f5de-4dac-95e5-f84483e31f3b,ギジェルモ・ガルシア,中日ドラゴンズ,True
be4df3ee-ac94-492d-a95a-7dee7318130e,戸柱恭孝,横浜DeNAベイスターズ,True
8f0664db-2930-4155-ae61-2de579482fc4,伊藤光,横浜DeNAベイスターズ,True
4b57d65a-e008-4037-8fbf-15de851799cb,益子京右,横浜DeNAベイスターズ,True
b0e36a64-8c6f-4fa8-812a-f4347bf3e46a,髙城俊人,横浜DeNAベイスターズ,True
588adc6b-a65a-4790-8d52-40e896f34586,嶺井博希,横浜DeNAベイスターズ,True
dfe45e0f-3895-4059-a1a9-7c74a46707d6,山本祐大,横浜DeNAベイスターズ,True
bde55382-0564-4ed7-8dd8-239915d1e4f7,東妻純平,横浜DeNAベイスターズ,False
3cb68896-c36e-4bcc-9223-0bcf88a23d0b,東出直也,横浜DeNAベイスターズ,False
9d377b08-3b1d-4ff2-892f-597c404e4b7d,牧秀悟,横浜DeNAベイスターズ,True
e412ce46-2a1b-4b31-a7ec-f1498e959cdc,藤田一也,横浜DeNAベイスターズ,True
af51d341-af98-4974-a152-a95bf570ebe1,倉本寿彦,横浜DeNAベイスターズ,True
cbf3921b-7ff9-4a96-be67-8b5ba98765ff,森敬斗,横浜DeNAベイスターズ,True
a9307223-912c-450a-89a1-1059880826f8,大和,横浜DeNAベイスターズ,True
bd2c8db7-d70e-4787-9128-c6661957b307,柴田竜拓,横浜DeNAベイスターズ,True
c1f8863c-10a9-4e07-9f1c-b5e3793a84d0,粟飯原龍之介,横浜DeNAベイスターズ,False
873ce6bb-c988-4993-b5f9-98bf0c40aa55,田中俊太,横浜DeNAベイスターズ,True
23814a8d-ea49-4729-bf71-bc6f0e5691fc,小深田大地,横浜DeNAベイスターズ,False
e1436620-0e83-4ed7-b5c3-09739766fd4e,宮﨑敏郎,横浜DeNAベイスターズ,True
d48d445f-3e05-47fc-aa70-a81a113e2748,田部隼人,横浜DeNAベイスターズ,True
67f1e1f9-7b2d-4b62-ad6c-55e46ab72937,知野直人,横浜DeNAベイスターズ,True
f4c67b84-8d81-4cdc-9bd4-a880990cd867,ネフタリ・ソト,横浜DeNAベイスターズ,True
c8eae979-66b0-451b-b0bc-925b0ac2e0f0,宮本秀明,横浜DeNAベイスターズ,True
0de0fb4c-465f-4260-83b5-138aceb04023,大田泰示,横浜DeNAベイスターズ,True
c111bf05-93a9-46fc-958a-a618507bf501,桑原将志,横浜DeNAベイスターズ,True
160da1d0-d722-4a21-8418-257f42010b40,佐野恵太,横浜DeNAベイスターズ,True
69ccaf44-797e-4874-8162-38b4aa49bea6,神里和毅,横浜DeNAベイスターズ,True
719f7193-3f98-4883-84f6-5d00bc21a2c8,タイラー・オースティン,横浜DeNAベイスターズ,True
7578e3ea-bfc5-4ddf-9b72-ee9f9fb0bb29,楠本泰史,横浜DeNAベイスターズ,True
70c9b3dd-c4d7-47a7-8b02-d1abbdeffb39,細川成也,横浜DeNAベイスターズ,True
33830dbd-a383-4d32-a1a6-6fad8f73d458,梶原昂希,横浜DeNAベイスターズ,True
adac4a3e-974d-4a6c-8108-76bbdf991e8e,蝦名達夫,横浜DeNAベイスターズ,True
ac94edc8-c58f-4879-a7d4-6e5edc9a07e8,関根大気,横浜DeNAベイスターズ,True
9122b2e7-1cf9-44c7-be85-811661a854e3,勝又温史,横浜DeNAベイスターズ,True
381ea271-67be-460d-80c8-24a96c2ab05b,村川凪,横浜DeNAベイスターズ,True
590b254e-2a6a-4ed8-9994-ae5e5648fb57,大橋武尊,横浜DeNAベイスターズ,True
af0bb498-ffe5-4e88-8bb7-8d7cf8272ce7,中村奨成,広島東洋カープ,True
0882313d-2c1b-4d93-a9a7-9e5eb5005ed2,會澤翼,広島東洋カープ,True
53988017-032b-4b0d-8989-8fab657eab6c,坂倉将吾,広島東洋カープ,True
10fe0205-310f-4720-a19a-0753d90bb63a,白濱裕太,広島東洋カープ,True
4bf86d01-fb13-4665-a08c-73fdeb839912,石原貴規,広島東洋カープ,True
02833e59-c8ea-4296-9d80-285bac11abba,磯村嘉孝,広島東洋カープ,True
e841d374-7124-4a81-a966-2d2bc6ad8783,持丸泰輝,広島東洋カープ,False
1083041b-499e-4bae-9b9e-403ee5b56198,髙木翔斗,広島東洋カープ,False
6e6e6c13-ac27-4200-8338-eb7ffaeef90e,曽根海成,広島東洋カープ,True
4d29326a-6c88-4854-9dbb-a0ba94f51dd2,上本崇司,広島東洋カープ,True
3217de79-d5fe-4246-ab97-b8408bf32c3a,田中広輔,広島東洋カープ,True
40a41249-edae-4eaa-98eb-7da72017c4d8,安部友裕,広島東洋カープ,True
415c6f4b-8b7d-4618-8f2e-096c6e0c046f,堂林翔太,広島東洋カープ,True
0bda8a09-940c-46e1-85e2-96bfc472aa78,ライアン・マクブルーム,広島東洋カープ,True
1ee94090-a1e9-45ae-beaa-0c2b91bf7528,菊池涼介,広島東洋カープ,True
a3e8cfff-e7ae-4410-b37e-c93927634067,三好匠,広島東洋カープ,True
a4c6e160-ea6b-4cb6-99e8-e4debe653623,林晃汰,広島東洋カープ,True
45b40b8f-b622-4c40-8954-34829aa889a5,小園海斗,広島東洋カープ,True
ac5f48d6-0b27-4f3e-b926-b1f61b32f6b0,韮澤雄也,広島東洋カープ,True
bb975398-ef41-4997-ab20-09807bf51614,中神拓都,広島東洋カープ,False
7efb205b-9f11-433b-a1af-bd1b4302e41b,矢野雅哉,広島東洋カープ,True
0e7d7e42-633f-46ee-9ca5-21921d60af95,羽月隆太郎,広島東洋カープ,True
fa24654b-2632-4e76-b030-5183b3f9db31,二俣翔一,広島東洋カープ,False
bbb88d94-4195-4bde-84d1-1641cede7e0c,前川誠太,広島東洋カープ,False
aa66a86b-f5f9-4aa6-a4d8-0562f13abeeb,西川龍馬,広島東洋カープ,True
f1d61185-666f-455b-85a9-e0513d61ca17,秋山翔吾,広島東洋カープ,True
17685c4d-fb0f-4727-8866-da92fab74b46,野間峻祥,広島東洋カープ,True
63bff224-f841-41a8-847b-ccc453b18d30,宇草孔基,広島東洋カープ,True
54217276-299d-46a4-af68-ee335f0febfb,正隨優弥,広島東洋カープ,True
00fc45b9-e753-4b30-9586-8746e5cb60c9,中村健人,広島東洋カープ,True
b945be72-41c0-4ebb-b646-d8f984602812,末包昇大,広島東洋カープ,True
ba312d72-67d7-4d7a-9836-4528320b8bca,松山竜平,広島東洋カープ,True
80f826a3-51c9-4aa9-9515-4d4586c49d77,大盛穂,広島東洋カープ,True
b38d9975-ff44-4604-9617-bedd479a6171,田村俊介,広島東洋カープ,False
2ecc72d0-1094-47e3-8a5e-039e464a60a5,木下元秀,広島東洋カープ,False
c5b43b35-1297-4bd6-b182-85f71c2dc9f4,中村悠平,東京ヤクルトスワローズ,True
ac973d7d-1515-44c9-a325-68340384516e,西田明央,東京ヤクルトスワローズ,True
73ecfb94-4c3b-4639-bd56-3ceb32d7c4e4,松本直樹,東京ヤクルトスワローズ,True
cd55bb94-fbc4-4b58-9279-58a741e16a68,内山壮真,東京ヤクルトスワローズ,True
a44bd295-ab81-4b67-a989-61545e0f9b08,嶋基宏,東京ヤクルトスワローズ,True
bb03e960-5506-496f-8444-5ad9e1d03520,古賀優大,東京ヤクルトスワローズ,True
5ee41273-e361-4717-96ee-52c255e33075,松井聖,東京ヤクルトスワローズ,True
404d501e-5bc5-449f-9b80-1db6a21b3faa,奥村展征,東京ヤクルトスワローズ,True
e2ed40b0-52c2-4860-b752-e5b3a0655402,山田哲人,東京ヤクルトスワローズ,True
0b18f277-b3aa-4510-b665-2092b23a4cdd,西浦直亨,東京ヤクルトスワローズ,True
dd68b110-7aa0-4e26-be23-ecb59d0d54bd,川端慎吾,東京ヤクルトスワローズ,True
234fff6a-5995-487b-8c24-abe74aa0c7d6,元山飛優,東京ヤクルトスワローズ,True
9754fbf2-ef2e-43fd-97a9-989206499fba,内川聖一,東京ヤクルトスワローズ,True
16f4abb5-a0b2-47bf-8be7-415e571903eb,荒木貴裕,東京ヤクルトスワローズ,True
c236d815-6b5e-41b8-b159-bdb721a80a30,ホセ・オスナ,東京ヤクルトスワローズ,True
acce5b5a-f335-43da-859e-e5bc0f84fb04,宮本丈,東京ヤクルトスワローズ,True
55c5b5ff-b64a-47be-b8f8-c71964cd57bd,太田賢吾,東京ヤクルトスワローズ,True
966744de-bc4e-43eb-a187-7e6df17eef51,村上宗隆,東京ヤクルトスワローズ,True
d4cd05ab-a799-48dd-aeec-612b305dd3aa,長岡秀樹,東京ヤクルトスワローズ,True
66bbc4cd-09f4-472a-b027-24dfe5e55ab2,小森航大郎,東京ヤクルトスワローズ,False
9907acfb-0fce-47b1-85f7-8aa0581329a4,武岡龍世,東京ヤクルトスワローズ,True
c09130f7-c306-4adc-a87b-a44a86cfd75a,松本友,東京ヤクルトスワローズ,True
6e06dc79-a4bf-4161-ae96-6340942db2fb,吉田大成,東京ヤクルトスワローズ,True
7de06256-1486-4b90-9c74-8d7009ebbdbf,赤羽由紘,東京ヤクルトスワローズ,True
045ec474-8a8d-48eb-9d4a-41ab11a6d14c,並木秀尊,東京ヤクルトスワローズ,True
97ec630c-cea1-44ae-b369-7db8371382ea,パトリック・キブレハン,東京ヤクルトスワローズ,True
781b9836-748c-4e28-8314-efd3f275b8a1,丸山和郁,東京ヤクルトスワローズ,True
8d576772-6fdd-4220-a58c-ff112113eeff,中山翔太,東京ヤクルトスワローズ,True
0b215775-7815-4d0a-8ddc-57cada41205b,塩見泰隆,東京ヤクルトスワローズ,True
2ccf69c8-88e1-4ad2-8e4f-76e416f9de43,青木宣親,東京ヤクルトスワローズ,True
ffe494b6-4f99-4b13-89a5-73c5d5d812c7,ドミンゴ・サンタナ,東京ヤクルトスワローズ,True
b88a7779-2c84-4943-8da1-e9723aca94c2,山崎晃大朗,東京ヤクルトスワローズ,True
84897be7-5a71-4057-b500-52a9a0f7abe5,坂口智隆,東京ヤクルトスワローズ,True
e781283f-2e5c-42b3-adee-ef1a7eff4e82,渡邉大樹,東京ヤクルトスワローズ,True
c8ddc1bd-531e-4b2e-b45e-77ecdbd05114,濱田太貴,東京ヤクルトスワローズ,True
cca95c59-702e-477a-a027-0b9d5d1c9e3b,岩田幸宏,東京ヤクルトスワローズ,False
1c35b21a-44c1-4893-910b-a918dfed011e,若月健矢,オリックス・バファローズ,True
94b08654-ffba-451d-8337-922508fc550e,伏見寅威,オリックス・バファローズ,True
29b8ab77-cd86-4e8f-b68a-a4c8996c46ed,福永奨,オリックス・バファローズ,True
4e971346-dcaf-452c-9f01-fc4368bad30f,松井雅人,オリックス・バファローズ,True
2c319305-2d39-479c-a372-e84db4eb8341,頓宮裕真,オリックス・バファローズ,True
04614643-6a92-47ad-b117-f1cd5b1be8cf,中川拓真,オリックス・バファローズ,False
e9fe4f48-3adf-40bd-84c3-ef9812a99216,釣寿生,オリックス・バファローズ,False
6135a6dd-d337-4547-a068-98a2b2df7677,石岡諒太,オリックス・バファローズ,True
4ac5793a-7819-484d-a70a-8ae5c90c141a,安達了一,オリックス・バファローズ,True
1537d61a-3ebf-49e6-b0b8-6dd79aad7ac0,ブレイビック・バレラ,オリックス・バファローズ,True
8b0da182-c5d2-4405-bfe2-2fb2da6ef654,西野真弘,オリックス・バファローズ,True
ce1773fa-6c95-499e-a939-00fdb2cae174,宗佑磨,オリックス・バファローズ,True
ca529c3e-cd85-4293-a58c-f80c7edba248,野口智哉,オリックス・バファローズ,True
2cc52950-1c08-4e3e-83e6-ab0374ff0271,大城滉二,オリックス・バファローズ,True
d38aa611-ead7-4d17-80ba-cbc563567d85,紅林弘太郎,オリックス・バファローズ,True
dacb76ab-d538-45b4-96a2-89750b248558,太田椋,オリックス・バファローズ,True
19209f38-e817-4a2c-8902-788f9254fa15,山足達也,オリックス・バファローズ,True
7426452a-9f92-4f0d-8247-c380e5a9661b,大下誠一郎,オリックス・バファローズ,True
a33bee67-4451-4b31-b3bf-e1e1fdff6e97,ランヘル・ラベロ,オリックス・バファローズ,True
c59fc685-7abb-44a2-b7cc-104102e166b3,宜保翔,オリックス・バファローズ,True
0f49a62c-7107-4a99-baba-9d7e673903d6,中川圭太,オリックス・バファローズ,True
68e985ad-eaba-4c98-9973-d61289b3492d,園部佳太,オリックス・バファローズ,True
16c7778b-20f2-417b-ad16-46f9ce0e7b40,大里昂生,オリックス・バファローズ,False
4e03f7ee-513e-4c62-b414-1b775ab26363,渡部遼人,オリックス・バファローズ,True
b927629f-5b14-40e7-a5c2-a5537152d374,福田周平,オリックス・バファローズ,True
dcd8a82f-0bf8-4066-a7e4-d6c596bce05c,吉田正尚,オリックス・バファローズ,True
b79e543f-743d-42d1-b504-047411250cac,ジョー・マッカーシー,オリックス・バファローズ,True
eccdcd7b-d3bb-449a-bdb6-41bf89729bca,西村凌,オリックス・バファローズ,True
d693ca78-1c2f-4dd9-bd77-309947593fbb,元謙太,オリックス・バファローズ,True
f457a462-8f1a-4cd5-95f2-da45e1f3460a,来田涼斗,オリックス・バファローズ,True
ccf96473-0286-4b02-a1d5-b2766f9fd208,池田陵真,オリックス・バファローズ,True
ac08d623-c8f7-4e56-b580-4bc5a69c7823,佐野皓大,オリックス・バファローズ,True
68224350-a39d-4cc7-af7d-e82e7dbdda57,小田裕也,オリックス・バファローズ,True
bac70a41-51a5-4b55-b769-34be0f84a9d0,T-岡田,オリックス・バファローズ,True
66ef2bfe-fc56-47b5-a4ac-ad3bc8332d65,佐野如一,オリックス・バファローズ,True
af701db6-9c91-474e-8608-33c0b148a2ab,杉本裕太郎,オリックス・バファローズ,True
b0eb2352-69ec-48d3-89ab-ed7e628d5289,平野大和,オリックス・バファローズ,False
bf1a66e6-18d0-4f96-b9f9-cfaa0adaa0bb,山中尭之,オリックス・バファローズ,True
7405f241-e062-4ea4-9b79-9f9ed808e7e6,甲斐拓也,福岡ソフトバンクホークス,True
2cd4d7f5-e809-4345-a355-7745e1079a32,牧原巧汰,福岡ソフトバンクホークス,False
0c68a7d0-0638-4f6c-b43b-2b59e1f529c5,谷川原健太,福岡ソフトバンクホークス,True
ec021812-c40b-4b6d-894d-55bed930594f,海野隆司,福岡ソフトバンクホークス,True
2d3aab77-03f1-4f90-937d-7fe1ae9071d1,九鬼隆平,福岡ソフトバンクホークス,True
ced4270b-19cc-4250-a566-6d0f22128af6,渡邉陸,福岡ソフトバンクホークス,False
de14ff73-3d39-42da-9be9-2c70620acac9,石塚綜一郎,福岡ソフトバンクホークス,False
a5b238a9-2b03-4603-835c-082855d11556,居谷匠真,福岡ソフトバンクホークス,False
cd93ad7b-3673-4906-8abd-b54fd24424fc,加藤晴空,福岡ソフトバンクホークス,False
0524bae3-aec0-43b8-85bd-4cdca1f74830,川瀬晃,福岡ソフトバンクホークス,True
7abe72b0-e43e-4b67-8795-67b9c0c0932f,フレディ・ガルビス,福岡ソフトバンクホークス,True
f8e7ff81-fc58-4828-985c-98e988117052,今宮健太,福岡ソフトバンクホークス,True
b8c4a01e-16c0-4520-99ce-3737b4edc152,周東佑京,福岡ソフトバンクホークス,True
f2556414-0d24-4a26-adb0-d41251c1c772,ジュリスベル・グラシアル,福岡ソフトバンクホークス,True
8b17ea4a-8692-4774-a338-6054f3606a57,増田珠,福岡ソフトバンクホークス,True
5a91f8e4-fd55-40ef-b37f-cb3a7a2c1734,牧原大成,福岡ソフトバンクホークス,True
b04e2197-ff20-497f-97fc-1a2dca40a0a2,井上朋也,福岡ソフトバンクホークス,False
33be789b-b103-434c-9f5b-814d0050447f,川原田純平,福岡ソフトバンクホークス,True
a52488cd-f221-48fb-91fc-45a1807e7330,リチャード,福岡ソフトバンクホークス,True
aa53c73a-32bc-4696-b2ef-aac95bf79cf8,野村大樹,福岡ソフトバンクホークス,True
afd8147f-3441-45b3-bf05-399677f95b22,三森大貴,福岡ソフトバンクホークス,True
3f7a9c52-93d3-4a93-9a7d-de9224b9823b,野村勇,福岡ソフトバンクホークス,True
f96d3ceb-3071-4c70-ad00-1691860a62d9,藤野恵音,福岡ソフトバンクホークス,False
ef30d395-913c-4c83-a6a0-f3d7c8abc47d,緒方理貢,福岡ソフトバンクホークス,False
1f94e4cc-5ce1-4a7f-8287-d719b918af46,伊藤大将,福岡ソフトバンクホークス,False
4c533944-09bd-47bc-b66e-0751f8ec3898,勝連大稀,福岡ソフトバンクホークス,False
c693774f-8f9f-4c2b-aa86-56e280418718,フランケリー・ヘラルディーノ,福岡ソフトバンクホークス,False
7f99a9c4-dffe-47c5-84ab-457ff974f66b,佐久間拓斗,福岡ソフトバンクホークス,False
8ac88feb-cfbf-4cc3-a8a7-e21867b7a906,三代祥貴,福岡ソフトバンクホークス,False
bbd619a6-ff5c-4d6d-b48e-253d6b468829,中村晃,福岡ソフトバンクホークス,True
a1312edb-6d3f-416c-a910-2e13a7944fae,柳田悠岐,福岡ソフトバンクホークス,True
e8325ebb-5830-4012-9449-602d1a366c68,栗原陵矢,福岡ソフトバンクホークス,True
9096812b-6600-4ad1-ad45-0d173215fbaa,佐藤直樹,福岡ソフトバンクホークス,True
